jobsohioregion,cip_code,degree_group_logord,academic_year,graduates,graduates_randomized
1,11.1003,2,2015,14,0
1,11.1003,2,2016,15,1
1,11.1003,2,2017,6,0
1,11.1003,2,2018,15,35
1,11.1003,2,2019,13,21
1,11.1003,2,2020,11,22
1,11.1003,2,2021,20,32
1,11.1003,2,2022,9,11
1,11.1003,3,2011,8,0
1,11.1003,3,2012,13,9
1,11.1003,3,2013,7,0
1,11.1003,3,2014,10,15
1,11.1003,3,2015,8,6
1,11.1003,3,2016,4,0
1,11.1003,3,2017,7,2
1,11.1003,3,2019,5,0
1,11.1003,3,2020,1,2
1,11.1003,3,2021,2,18
1,11.1003,4,2018,6,0
1,11.1003,4,2019,10,15
1,11.1003,4,2020,4,0
1,11.1003,4,2021,6,10
1,11.1003,4,2022,7,24
1,11.1004,2,2011,1,0
1,11.1004,3,2021,1,16
1,11.1004,3,2022,4,0
1,11.1005,1,2013,1,17
1,11.1006,1,2010,3,0
1,11.1006,1,2011,1,0
1,11.1006,1,2012,3,22
1,11.1006,2,2017,2,12
1,11.1006,2,2020,1,12
1,11.1099,3,2011,4,0
1,11.1099,3,2012,5,1
1,11.1099,3,2013,5,18
1,11.1099,3,2014,4,0
1,11.1099,3,2015,3,0
1,11.1099,3,2016,4,0
1,11.1099,3,2017,3,3
1,11.1099,3,2018,4,0
1,11.1099,3,2019,4,17
1,11.1099,3,2020,3,0
1,11.1099,3,2021,3,0
1,11.1099,3,2022,3,22
1,11.9999,1,2010,1,12
1,11.9999,2,2011,1,0
1,11.9999,2,2012,3,8
1,11.9999,2,2013,2,15
1,11.9999,2,2014,1,18
1,11.9999,2,2021,1,0
1,11.9999,2,2022,1,13
1,12.0301,2,2019,2,0
1,12.0301,2,2020,2,20
1,12.0301,2,2021,6,22
1,12.0301,2,2022,10,0
1,12.0399,2,2018,1,8
1,12.0399,2,2022,1,5
1,12.0401,1,2010,15,6
1,12.0401,1,2011,183,181
1,12.0401,1,2012,212,194
1,12.0401,1,2013,246,231
1,12.0401,1,2014,210,230
1,12.0401,1,2015,246,246
1,12.0401,1,2016,239,246
1,12.0401,1,2017,248,268
1,12.0401,1,2018,223,213
1,12.0401,1,2019,197,217
1,12.0401,1,2020,180,194
1,12.0401,1,2021,156,141
1,12.0401,1,2022,223,229
1,12.0402,1,2011,29,14
1,12.0402,1,2012,14,25
1,12.0402,1,2013,19,9
1,12.0402,1,2014,19,2
1,12.0402,1,2015,7,14
1,12.0402,1,2016,19,16
1,12.0402,1,2017,20,35
1,12.0402,1,2018,20,40
1,12.0402,1,2019,21,11
1,12.0402,1,2020,19,14
1,12.0402,1,2021,6,0
1,12.0402,1,2022,14,18
1,12.0407,1,2018,2,0
1,12.0407,1,2019,9,20
1,12.0407,1,2020,8,0
1,12.0407,1,2021,9,5
1,12.0407,1,2022,4,0
1,12.0409,1,2011,12,0
1,12.0409,1,2012,29,25
1,12.0409,1,2013,19,23
1,12.0409,1,2014,40,51
1,12.0409,1,2015,35,15
1,12.0409,1,2016,40,55
1,12.0409,1,2017,40,46
1,12.0409,1,2018,41,56
1,12.0409,1,2019,122,107
1,12.0409,1,2020,82,101
1,12.0409,1,2021,100,119
1,12.0409,1,2022,106,98
1,12.0410,1,2011,6,4
1,12.0410,1,2012,14,0
1,12.0410,1,2013,24,41
1,12.0410,1,2014,19,8
1,12.0410,1,2015,17,0
1,12.0410,1,2016,41,50
1,12.0410,1,2017,40,54
1,12.0410,1,2018,52,57
1,12.0410,1,2019,65,72
1,12.0410,1,2020,73,59
1,12.0410,1,2021,76,73
1,12.0410,1,2022,110,105
1,12.0412,1,2012,2,0
1,12.0412,1,2014,1,0
1,12.0412,1,2015,13,31
1,12.0412,1,2016,37,52
1,12.0412,1,2017,8,0
1,12.0412,1,2018,1,0
1,12.0500,1,2018,1,0
1,12.0500,1,2019,1,19
1,12.0500,1,2020,29,15
1,12.0500,1,2021,12,9
1,12.0500,1,2022,5,0
1,12.0500,2,2019,4,24
1,12.0501,1,2013,6,0
1,12.0501,1,2014,4,22
1,12.0501,1,2015,8,0
1,12.0501,1,2016,8,0
1,12.0501,1,2017,10,15
1,12.0501,1,2018,3,0
1,12.0501,1,2019,9,24
1,12.0501,1,2020,4,23
1,12.0501,1,2021,3,0
1,12.0501,1,2022,9,17
1,12.0503,2,2018,6,12
1,12.0503,2,2019,12,30
1,12.0503,2,2020,7,0
1,12.0503,2,2021,7,0
1,12.0503,2,2022,10,2
1,12.0599,2,2018,1,8
1,12.0599,2,2019,4,12
1,12.9999,2,2021,1,0
1,13.0101,2,2010,3,0
1,13.0101,2,2011,1,0
1,13.0101,2,2012,12,1
1,13.0101,2,2013,4,0
1,13.0101,2,2014,7,0
1,13.0101,2,2015,3,0
1,13.0101,2,2020,1,0
1,13.0101,3,2011,2,0
1,13.0101,3,2013,3,7
1,13.0101,3,2014,3,16
1,13.0101,3,2015,4,0
1,13.0101,3,2016,5,0
1,13.0101,3,2017,6,0
1,13.0101,3,2018,8,16
1,13.0101,3,2019,5,0
1,13.0101,3,2020,6,14
1,13.0101,3,2021,18,27
1,13.0101,4,2011,131,129
1,13.0101,4,2012,131,112
1,13.0101,4,2013,112,102
1,13.0101,4,2014,88,92
1,13.0101,4,2015,113,113
1,13.0101,4,2016,115,106
1,13.0101,4,2017,97,84
1,13.0101,4,2018,83,65
1,13.0101,4,2019,90,102
1,13.0101,4,2020,96,105
1,13.0101,4,2021,83,97
1,13.0101,4,2022,81,70
1,13.0201,3,2011,1,18
1,13.0201,3,2012,1,0
1,13.0201,3,2021,2,19
1,13.0202,4,2010,8,0
1,13.0202,4,2011,13,0
1,13.0202,4,2012,9,4
1,13.0202,4,2013,13,14
1,13.0202,4,2014,13,0
1,13.0301,1,2021,1,0
1,13.0301,1,2022,10,0
1,13.0301,4,2010,231,216
1,13.0301,4,2011,195,207
1,13.0301,4,2012,153,162
1,13.0301,4,2013,95,98
1,13.0301,4,2014,77,73
1,13.0301,4,2015,93,100
1,13.0301,4,2016,78,95
1,13.0301,4,2017,63,69
1,13.0301,4,2018,74,67
1,13.0301,4,2019,76,88
1,13.0301,4,2020,87,80
1,13.0301,4,2021,98,118
1,13.0301,4,2022,94,112
1,13.0301,5,2010,5,13
1,13.0301,5,2011,4,16
1,13.0301,5,2012,4,20
1,13.0401,1,2013,1,7
1,13.0401,1,2020,8,3
1,13.0401,1,2021,27,31
1,13.0401,1,2022,19,27
1,13.0401,4,2010,80,72
1,13.0401,4,2011,91,100
1,13.0401,4,2012,56,70
1,13.0401,4,2013,56,76
1,13.0401,4,2014,39,36
1,13.0401,4,2015,53,57
1,13.0401,4,2016,27,34
1,13.0401,4,2017,30,24
1,13.0401,4,2018,28,35
1,13.0401,4,2019,33,21
1,13.0401,4,2020,46,26
1,13.0401,4,2021,37,45
1,13.0401,4,2022,29,25
1,13.0401,5,2010,7,0
1,13.0401,5,2011,25,12
1,13.0401,5,2012,7,14
1,13.0401,5,2013,4,1
1,13.0401,5,2014,3,0
1,13.0401,5,2015,9,27
1,13.0401,5,2016,15,3
1,13.0401,5,2017,1,10
1,13.0401,5,2018,16,13
1,13.0401,5,2019,8,28
1,13.0401,5,2020,18,5
1,13.0401,5,2021,10,0
1,13.0401,5,2022,11,16
1,13.0406,1,2016,2,5
1,13.0406,1,2017,2,0
1,13.0406,1,2018,1,4
1,13.0406,1,2020,2,8
1,13.0406,4,2010,31,14
1,13.0406,4,2011,34,45
1,13.0406,4,2012,36,19
1,13.0406,4,2013,37,17
1,13.0406,4,2014,31,26
1,13.0406,4,2015,61,56
1,13.0406,4,2016,65,55
1,13.0406,4,2017,64,54
1,13.0406,4,2018,66,67
1,13.0406,4,2019,64,54
1,13.0406,4,2020,58,44
1,13.0406,4,2021,38,22
1,13.0406,4,2022,56,66
1,13.0406,5,2016,2,0
1,13.0406,5,2017,2,0
1,13.0406,5,2018,1,0
1,13.0408,3,2014,17,7
1,13.0408,3,2015,7,18
1,13.0408,3,2016,29,30
1,13.0408,3,2017,22,27
1,13.0408,3,2018,31,18
1,13.0408,3,2019,18,5
1,13.0408,3,2020,29,47
1,13.0408,3,2021,14,20
1,13.0408,3,2022,19,37
1,13.0410,1,2016,2,0
1,13.0410,1,2017,3,20
1,13.0410,1,2018,6,10
1,13.0410,1,2019,1,13
1,13.0410,1,2020,2,0
1,13.0410,1,2022,1,0
1,13.0410,5,2016,2,0
1,13.0410,5,2017,3,4
1,13.0410,5,2018,6,8
1,13.0410,5,2019,1,0
1,13.0501,1,2012,4,0
1,13.0501,1,2013,4,7
1,13.0501,1,2014,6,0
1,13.0501,1,2015,3,17
1,13.0501,1,2016,1,0
1,13.0501,1,2017,5,0
1,13.0501,1,2018,7,1
1,13.0501,1,2019,19,25
1,13.0501,1,2020,8,0
1,13.0501,1,2021,15,27
1,13.0501,1,2022,16,4
1,13.0501,4,2010,9,0
1,13.0501,4,2011,3,0
1,13.0501,4,2012,6,6
1,13.0501,4,2013,2,0
1,13.0501,4,2014,10,20
1,13.0501,4,2015,11,1
1,13.0501,4,2016,10,18
1,13.0501,4,2017,6,22
1,13.0501,4,2018,7,27
1,13.0501,4,2019,7,21
1,13.0501,4,2020,6,23
1,13.0501,4,2021,10,26
1,13.0501,4,2022,8,3
1,13.0501,5,2012,4,0
1,13.0501,5,2013,4,12
1,13.0501,5,2014,6,0
1,13.0501,5,2015,3,8
1,13.0501,5,2016,1,2
1,13.0501,5,2018,7,0
1,13.0501,5,2019,19,36
1,13.0603,4,2010,3,0
1,13.0603,4,2015,1,17
1,13.0603,4,2017,2,0
1,13.0603,4,2018,1,12
1,13.0603,4,2019,1,21
1,13.0603,4,2020,3,0
1,13.0603,4,2021,4,0
1,13.0603,4,2022,1,0
1,13.0604,1,2018,317,309
1,13.0604,1,2019,352,337
1,13.0604,1,2020,224,218
1,13.0604,1,2021,117,103
1,13.0604,1,2022,1,8
1,13.0901,4,2010,4,0
1,13.0901,4,2011,7,15
1,13.0901,4,2012,5,11
1,13.0901,4,2013,3,11
1,13.0901,4,2014,1,0
1,13.0901,4,2015,4,0
1,13.0901,4,2016,5,9
1,13.0901,4,2017,4,1
1,13.0901,4,2018,7,10
1,13.0901,4,2019,3,0
1,13.0901,4,2020,6,0
1,13.0901,4,2021,8,21
1,13.0901,4,2022,1,0
1,13.1001,3,2010,81,89
1,13.1001,3,2011,116,121
1,13.1001,3,2012,142,136
1,13.1001,3,2013,151,164
1,13.1001,3,2014,157,144
1,13.1001,3,2015,135,122
1,13.1001,3,2016,133,139
1,13.1001,3,2017,133,152
1,13.1001,3,2018,132,124
1,13.1001,3,2019,90,92
1,13.1001,3,2020,94,81
1,13.1001,3,2021,98,94
1,13.1001,3,2022,100,120
1,13.1001,4,2010,71,85
1,13.1001,4,2011,88,105
1,13.1001,4,2012,72,88
1,13.1001,4,2013,59,62
1,13.1001,4,2014,65,81
1,13.1001,4,2015,33,46
1,13.1001,4,2016,31,33
1,13.1001,4,2017,22,20
1,13.1001,4,2018,21,40
1,13.1001,4,2019,25,9
1,13.1001,4,2020,29,17
1,13.1001,4,2021,25,41
1,13.1001,4,2022,20,26
1,13.1003,3,2010,5,0
1,13.1003,3,2011,5,15
1,13.1003,3,2012,5,11
1,13.1003,3,2013,3,0
1,13.1003,3,2014,2,16
1,13.1003,3,2016,3,15
1,13.1004,4,2010,5,8
1,13.1004,4,2011,5,0
1,13.1004,4,2012,1,3
1,13.1004,4,2014,1,1
1,13.1004,4,2016,1,6
1,13.1004,4,2017,1,0
1,13.1004,4,2018,1,16
1,13.1004,4,2020,1,1
1,13.1004,4,2021,2,0
1,13.1012,3,2010,38,18
1,13.1012,3,2011,44,48
1,13.1012,3,2012,57,71
1,13.1012,3,2013,34,15
1,13.1012,3,2014,38,48
1,13.1012,3,2015,28,45
1,13.1012,3,2016,35,35
1,13.1012,3,2017,26,17
1,13.1012,3,2018,28,15
1,13.1012,3,2019,25,14
1,13.1012,3,2020,29,11
1,13.1012,3,2021,25,27
1,13.1012,4,2010,26,43
1,13.1012,4,2011,32,45
1,13.1012,4,2012,20,35
1,13.1012,4,2013,29,36
1,13.1012,4,2014,27,27
1,13.1012,4,2015,33,16
1,13.1012,4,2016,49,40
1,13.1012,4,2017,43,26
1,13.1012,4,2018,52,63
1,13.1012,4,2019,52,50
1,13.1012,4,2020,41,33
1,13.1012,4,2021,41,43
1,13.1013,1,2011,8,19
1,13.1013,1,2012,23,8
1,13.1013,1,2013,3,5
1,13.1013,1,2014,17,30
1,13.1013,1,2015,5,0
1,13.1013,1,2016,21,2
1,13.1013,1,2017,11,10
1,13.1013,1,2018,22,5
1,13.1013,1,2019,22,36
1,13.1013,1,2020,24,35
1,13.1013,1,2021,21,35
1,13.1013,1,2022,30,41
1,13.1013,4,2011,8,13
1,13.1013,4,2015,2,18
1,13.1013,5,2010,17,18
1,13.1013,5,2011,8,28
1,13.1013,5,2012,23,17
1,13.1013,5,2013,3,5
1,13.1013,5,2014,17,9
1,13.1013,5,2015,5,8
1,13.1013,5,2016,21,30
1,13.1013,5,2017,1,17
1,13.1013,5,2018,22,4
1,13.1013,5,2019,22,15
1,13.1015,3,2016,119,118
1,13.1015,3,2017,138,154
1,13.1015,3,2018,133,136
1,13.1015,3,2019,161,157
1,13.1015,3,2020,184,202
1,13.1015,3,2021,150,160
1,13.1015,3,2022,138,118
1,13.1017,3,2012,5,7
1,13.1017,3,2013,8,20
1,13.1017,3,2014,10,0
1,13.1017,3,2015,7,0
1,13.1017,3,2016,8,6
1,13.1017,3,2017,6,5
1,13.1017,3,2018,3,5
1,13.1017,3,2019,6,10
1,13.1017,3,2020,6,18
1,13.1017,3,2022,7,0
1,13.1018,3,2012,1,3
1,13.1018,3,2013,1,21
1,13.1018,3,2017,2,0
1,13.1019,1,2016,9,25
1,13.1019,1,2017,11,0
1,13.1019,1,2018,18,30
1,13.1019,1,2019,18,1
1,13.1019,1,2020,25,42
1,13.1019,1,2021,21,38
1,13.1019,1,2022,12,19
1,13.1019,3,2013,1,0
1,13.1019,3,2014,1,0
1,13.1019,3,2015,2,0
1,13.1019,3,2016,1,0
1,13.1019,4,2018,18,22
1,13.1019,4,2019,18,0
1,13.1099,1,2013,1,14
1,13.1099,1,2015,5,13
1,13.1099,4,2010,2,3
1,13.1099,4,2011,1,0
1,13.1099,4,2013,2,9
1,13.1099,4,2014,4,10
1,13.1099,4,2015,7,7
1,13.1099,5,2013,1,2
1,13.1099,5,2015,5,16
1,13.1101,4,2010,31,32
1,13.1101,4,2011,30,38
1,13.1101,4,2012,49,68
1,13.1101,4,2013,30,20
1,13.1101,4,2014,48,50
1,13.1101,4,2015,22,23
1,13.1101,4,2016,18,15
1,13.1101,4,2017,19,4
1,13.1101,4,2018,11,26
1,13.1101,4,2019,19,24
1,13.1101,4,2020,16,2
1,13.1101,4,2021,12,21
1,13.1101,4,2022,16,0
1,13.1102,4,2010,36,36
1,13.1102,4,2011,37,27
1,13.1102,4,2012,39,37
1,13.1102,4,2013,35,42
1,13.1102,4,2014,36,24
1,13.1102,4,2015,32,12
1,13.1102,4,2016,41,52
1,13.1102,4,2017,34,26
1,13.1102,4,2018,32,18
1,13.1102,4,2019,35,46
1,13.1102,4,2020,25,30
1,13.1102,4,2021,28,28
1,13.1102,4,2022,26,35
1,13.1202,3,2011,70,67
1,13.1202,3,2012,64,48
1,13.1202,3,2013,57,69
1,13.1202,3,2014,21,26
1,13.1202,3,2015,18,9
1,13.1202,3,2016,20,15
1,13.1202,3,2017,16,35
1,13.1202,3,2018,20,26
1,13.1202,3,2019,25,29
1,13.1202,3,2020,11,21
1,13.1202,3,2021,24,43
1,13.1202,3,2022,21,35
1,13.1202,4,2010,11,3
1,13.1202,4,2011,5,0
1,13.1202,4,2013,3,8
1,13.1202,4,2014,1,0
1,13.1202,4,2015,1,0
1,13.1203,1,2012,11,0
1,13.1203,1,2013,4,13
1,13.1203,1,2015,32,35
1,13.1203,3,2010,88,100
1,13.1203,3,2011,106,117
1,13.1203,3,2012,120,112
1,13.1203,3,2013,119,115
1,13.1203,3,2014,94,90
1,13.1203,3,2015,91,84
1,13.1203,3,2016,81,66
1,13.1203,3,2017,79,62
1,13.1203,3,2018,91,85
1,13.1203,3,2019,69,53
1,13.1203,3,2020,57,41
1,13.1203,3,2021,60,40
1,13.1203,3,2022,70,64
1,13.1205,3,2010,44,55
1,13.1205,3,2011,81,91
1,13.1205,3,2012,89,69
1,13.1205,3,2013,51,66
1,13.1205,3,2014,67,83
1,13.1205,3,2015,44,52
1,13.1205,3,2016,41,44
1,13.1205,3,2017,24,37
1,13.1205,3,2018,34,14
1,13.1205,3,2019,29,22
1,13.1205,3,2020,47,35
1,13.1205,3,2021,44,33
1,13.1205,3,2022,36,38
1,13.1205,4,2010,24,8
1,13.1205,4,2011,24,36
1,13.1205,4,2012,58,68
1,13.1205,4,2013,43,38
1,13.1205,4,2014,41,31
1,13.1205,4,2015,35,17
1,13.1205,4,2016,26,45
1,13.1205,4,2017,26,25
1,13.1205,4,2018,24,11
1,13.1205,4,2019,23,30
1,13.1205,4,2020,14,19
1,13.1205,4,2021,20,21
1,13.1205,4,2022,21,10
1,13.1206,1,2018,1,0
1,13.1206,2,2010,8,9
1,13.1206,2,2011,15,20
1,13.1206,2,2012,13,33
1,13.1206,2,2013,13,30
1,13.1206,2,2014,11,0
1,13.1206,2,2015,38,18
1,13.1206,2,2016,46,45
1,13.1206,2,2017,40,48
1,13.1206,2,2018,34,25
1,13.1206,2,2019,34,52
1,13.1206,2,2020,22,26
1,13.1206,2,2021,25,17
1,13.1206,2,2022,37,47
1,13.1206,3,2011,139,121
1,13.1206,3,2012,126,138
1,13.1206,3,2013,150,157
1,13.1206,3,2014,154,150
1,13.1206,3,2015,117,104
1,13.1206,3,2016,94,101
1,13.1206,3,2017,97,92
1,13.1206,3,2018,62,42
1,13.1206,3,2019,72,75
1,13.1206,3,2020,85,70
1,13.1206,3,2021,75,76
1,13.1206,3,2022,83,99
1,13.1209,1,2013,1,9
1,13.1209,2,2010,9,4
1,13.1209,2,2011,25,32
1,13.1209,2,2012,18,38
1,13.1209,2,2013,22,10
1,13.1209,2,2014,21,13
1,13.1209,2,2015,16,0
1,13.1209,2,2016,7,12
1,13.1209,2,2017,13,27
1,13.1209,2,2018,31,45
1,13.1209,2,2019,32,19
1,13.1209,2,2020,2,22
1,13.1209,2,2021,2,16
1,13.1209,2,2022,2,0
1,13.1209,3,2010,144,132
1,13.1209,3,2011,177,188
1,13.1209,3,2012,191,197
1,13.1209,3,2013,252,251
1,13.1209,3,2014,222,214
1,13.1209,3,2015,156,152
1,13.1209,3,2016,115,118
1,13.1209,3,2017,57,54
1,13.1209,3,2018,53,54
1,13.1209,3,2019,47,53
1,13.1209,3,2020,46,39
1,13.1209,3,2021,69,67
1,13.1209,3,2022,51,52
1,13.1209,4,2010,7,7
1,13.1209,4,2011,10,7
1,13.1209,4,2012,6,0
1,13.1209,4,2013,4,0
1,13.1209,4,2014,5,2
1,13.1209,4,2015,7,0
1,13.1209,4,2016,7,3
1,13.1209,4,2017,8,0
1,13.1209,4,2018,6,24
1,13.1209,4,2019,4,18
1,13.1209,4,2020,10,0
1,13.1209,4,2021,12,19
1,13.1209,4,2022,4,0
1,13.1210,1,2016,1,0
1,13.1210,1,2017,4,6
1,13.1210,1,2018,14,30
1,13.1210,1,2019,5,17
1,13.1210,1,2020,6,2
1,13.1210,1,2021,7,0
1,13.1210,1,2022,15,14
1,13.1210,2,2010,26,12
1,13.1210,2,2011,49,34
1,13.1210,2,2012,56,37
1,13.1210,2,2013,55,37
1,13.1210,2,2014,71,65
1,13.1210,2,2015,45,64
1,13.1210,2,2016,46,29
1,13.1210,2,2017,23,37
1,13.1210,2,2018,25,28
1,13.1210,2,2019,31,41
1,13.1210,2,2020,35,42
1,13.1210,2,2021,33,52
1,13.1210,2,2022,19,30
1,13.1210,3,2011,43,35
1,13.1210,3,2012,25,22
1,13.1210,3,2013,32,47
1,13.1210,3,2014,55,38
1,13.1210,3,2015,38,23
1,13.1210,3,2016,57,69
1,13.1210,3,2017,43,51
1,13.1210,3,2018,35,40
1,13.1210,3,2019,45,39
1,13.1210,3,2020,46,53
1,13.1210,3,2021,26,42
1,13.1210,3,2022,25,35
1,13.1210,5,2016,1,0
1,13.1210,5,2017,4,0
1,13.1210,5,2018,12,31
1,13.1210,5,2019,5,2
1,13.1211,1,2020,1,18
1,13.1211,1,2022,1,0
1,13.1299,1,2010,18,11
1,13.1299,1,2011,22,3
1,13.1299,1,2012,19,6
1,13.1299,1,2013,15,31
1,13.1299,1,2014,24,20
1,13.1299,1,2015,23,30
1,13.1299,1,2016,15,6
1,13.1299,1,2017,8,7
1,13.1299,1,2018,1,0
1,13.1299,1,2019,4,12
1,13.1299,3,2010,26,19
1,13.1299,3,2011,37,30
1,13.1299,4,2011,37,56
1,13.1299,4,2012,37,39
1,13.1299,4,2013,21,4
1,13.1299,4,2014,40,56
1,13.1299,4,2015,19,39
1,13.1299,4,2016,12,24
1,13.1299,4,2017,13,14
1,13.1299,4,2018,11,16
1,13.1299,4,2019,4,14
1,13.1299,4,2020,1,19
1,13.1299,5,2015,3,16
1,13.1299,5,2016,1,15
1,13.1299,5,2018,1,5
1,13.1299,5,2019,4,14
1,13.1302,3,2011,23,12
1,13.1302,3,2012,16,19
1,13.1302,3,2013,21,5
1,13.1302,3,2014,15,2
1,13.1302,3,2015,2,0
1,13.1302,3,2016,2,4
1,13.1302,3,2019,1,0
1,13.1302,3,2020,1,21
1,13.1302,3,2021,2,4
1,13.1302,3,2022,1,10
1,13.1302,4,2010,8,0
1,13.1302,4,2011,14,1
1,13.1302,4,2012,10,15
1,13.1302,4,2013,5,12
1,13.1302,4,2014,6,18
1,13.1302,4,2015,5,11
1,13.1302,4,2016,1,0
1,13.1302,4,2017,1,15
1,13.1302,4,2018,1,8
1,13.1302,4,2019,5,0
1,13.1302,4,2020,2,0
1,13.1302,4,2021,3,0
1,13.1302,4,2022,1,0
1,13.1303,3,2010,7,0
1,13.1303,3,2011,10,0
1,13.1303,3,2012,15,0
1,13.1303,3,2013,3,0
1,13.1303,3,2014,4,0
1,13.1303,3,2015,1,14
1,13.1303,3,2016,2,0
1,13.1303,3,2017,1,19
1,13.1303,4,2010,6,0
1,13.1303,4,2011,12,32
1,13.1303,4,2012,12,25
1,13.1303,4,2013,6,5
1,13.1303,4,2014,6,2
1,13.1303,4,2015,11,3
1,13.1303,4,2016,4,0
1,13.1303,4,2017,13,32
1,13.1303,4,2018,13,16
1,13.1303,4,2019,21,37
1,13.1303,4,2020,9,23
1,13.1305,3,2010,29,18
1,13.1305,3,2011,39,42
1,13.1305,3,2012,32,42
1,13.1305,3,2013,18,32
1,13.1305,3,2014,40,40
1,13.1305,3,2015,33,34
1,13.1305,3,2016,22,42
1,13.1305,3,2017,28,12
1,13.1305,3,2018,26,23
1,13.1305,3,2019,18,0
1,13.1305,3,2020,11,18
1,13.1305,3,2021,4,19
1,13.1305,3,2022,6,0
1,13.1305,4,2010,1,0
1,13.1305,4,2013,1,0
1,13.1305,4,2016,1,20
1,13.1305,4,2018,2,10
1,13.1305,4,2019,2,19
1,13.1305,4,2020,3,21
1,13.1305,4,2022,1,17
1,13.1306,3,2010,10,0
1,13.1306,3,2011,10,11
1,13.1306,3,2012,7,25
1,13.1306,3,2013,7,7
1,13.1306,3,2014,4,0
1,13.1306,3,2015,2,13
1,13.1306,3,2016,4,0
1,13.1306,3,2017,5,0
1,13.1306,3,2018,4,20
1,13.1306,3,2019,4,18
1,13.1306,3,2021,6,0
1,13.1306,3,2022,3,0
1,13.1306,4,2018,1,12
1,13.1306,4,2019,1,2
1,13.1307,3,2011,10,0
1,13.1307,3,2012,9,22
1,13.1307,3,2013,11,31
1,13.1307,3,2014,6,0
1,13.1307,3,2015,10,0
1,13.1307,3,2016,4,15
1,13.1307,3,2017,3,0
1,13.1307,3,2018,3,0
1,13.1307,3,2019,3,11
1,13.1307,3,2020,1,0
1,13.1307,3,2021,1,10
1,13.1307,4,2010,7,26
1,13.1307,4,2011,5,11
1,13.1307,4,2012,8,10
1,13.1307,4,2013,5,14
1,13.1307,4,2014,2,2
1,13.1307,4,2015,5,0
1,13.1307,4,2016,6,8
1,13.1307,4,2017,6,0
1,13.1307,4,2018,6,24
1,13.1307,4,2019,2,7
1,13.1307,4,2020,3,16
1,13.1307,4,2021,10,4
1,13.1307,4,2022,2,0
1,13.1308,3,2016,6,23
1,13.1308,3,2017,5,14
1,13.1308,3,2018,5,0
1,13.1308,3,2019,5,0
1,13.1308,3,2020,6,0
1,13.1308,3,2021,7,0
1,13.1308,3,2022,3,0
1,13.1309,3,2011,1,0
1,13.1309,3,2012,1,0
1,13.1309,3,2013,2,0
1,13.1309,3,2015,1,14
1,13.1309,3,2017,3,21
1,13.1309,3,2018,1,18
1,13.1309,3,2019,1,4
1,13.1309,3,2020,2,4
1,13.1309,3,2021,1,0
1,13.1310,3,2010,3,0
1,13.1310,3,2011,5,0
1,13.1310,3,2012,11,6
1,13.1310,3,2013,3,0
1,13.1310,3,2014,3,17
1,13.1310,3,2015,1,0
1,13.1310,3,2016,2,0
1,13.1310,3,2017,1,0
1,13.1311,3,2010,30,26
1,13.1311,3,2011,36,24
1,13.1311,3,2012,38,18
1,13.1311,3,2013,45,29
1,13.1311,3,2014,33,19
1,13.1311,3,2015,31,48
1,13.1311,3,2016,30,38
1,13.1311,3,2017,33,34
1,13.1311,3,2018,24,14
1,13.1311,3,2019,19,29
1,13.1311,3,2020,2,3
1,13.1311,3,2021,6,3
1,13.1311,3,2022,4,1
1,13.1311,4,2010,4,0
1,13.1311,4,2011,5,16
1,13.1311,4,2012,3,1
1,13.1311,4,2014,2,19
1,13.1311,4,2015,1,0
1,13.1311,4,2018,1,14
1,13.1311,4,2019,3,19
1,13.1311,4,2020,1,13
1,13.1311,4,2022,1,8
1,13.1312,3,2010,31,15
1,13.1312,3,2011,44,61
1,13.1312,3,2012,36,53
1,13.1312,3,2013,40,54
1,13.1312,3,2014,31,40
1,13.1312,3,2015,44,54
1,13.1312,3,2016,31,38
1,13.1312,3,2017,27,36
1,13.1312,3,2018,26,6
1,13.1312,3,2019,28,36
1,13.1312,3,2020,38,33
1,13.1312,3,2021,32,37
1,13.1312,3,2022,38,31
1,13.1312,4,2010,6,0
1,13.1312,4,2011,9,11
1,13.1312,4,2012,11,10
1,13.1312,4,2013,5,8
1,13.1312,4,2014,9,18
1,13.1312,4,2015,15,9
1,13.1312,4,2016,3,8
1,13.1312,4,2017,5,0
1,13.1312,4,2018,4,0
1,13.1312,4,2019,1,0
1,13.1312,4,2020,1,18
1,13.1312,4,2021,5,0
1,13.1314,3,2010,11,0
1,13.1314,3,2011,18,4
1,13.1314,3,2012,21,10
1,13.1314,3,2013,25,44
1,13.1314,3,2014,13,22
1,13.1314,3,2015,19,32
1,13.1314,3,2016,7,21
1,13.1314,3,2017,10,0
1,13.1314,3,2018,3,0
1,13.1314,3,2019,9,5
1,13.1314,3,2020,8,0
1,13.1314,3,2021,12,14
1,13.1314,3,2022,9,14
1,13.1314,4,2011,1,0
1,13.1314,4,2012,5,0
1,13.1314,4,2013,2,10
1,13.1314,4,2014,2,0
1,13.1314,4,2015,1,0
1,13.1315,1,2012,2,4
1,13.1315,1,2014,40,33
1,13.1315,1,2015,69,87
1,13.1315,1,2016,63,57
1,13.1315,1,2017,30,12
1,13.1315,1,2018,49,66
1,13.1315,1,2019,58,65
1,13.1315,1,2020,84,79
1,13.1315,1,2021,79,69
1,13.1315,1,2022,62,60
1,13.1315,4,2010,19,28
1,13.1315,4,2011,17,11
1,13.1315,4,2012,14,18
1,13.1315,4,2013,14,7
1,13.1315,4,2014,12,2
